trackID,genreID
162228,142021
162237,199606
162317,61215
162321,233978
162369,266781
162390,48505
162419,201738
162447,47898
162462,88853
162470,268304
162507,172023
162513,82064
162517,139095
162594,173180
162607,101667
162617,208198
162622,208198
162645,268217
162667,242383
162688,214765
162722,279143
162730,131552
162737,31567
162805,162234
162852,199606
162856,199606
162871,287681
162877,131552
162882,51420
163041,162234
163176,287681
163234,274088
163290,228419
163303,147886
163322,278302
163350,201738
163356,256783
163424,146792
163428,84705
163511,280261
163538,34486
163587,67098
163588,19913
163662,131552
163733,161601
163755,173467
163762,147886
163898,17453
163920,279143
163954,75691
163958,62246
163960,67186
163989,289568
164011,19913
164014,62246
164016,34486
164021,131552
164031,33722
164124,242383
164216,266781
164281,199606
164330,172023
164355,75409
164371,79926
164466,287681
164518,274088
164539,172023
164545,61215
164588,294310
164622,8400
164654,287681
164671,82064
164685,48505
164714,88853
164788,158282
164805,67186
164815,251593
164817,133159
164838,211809
164871,242383
164941,214765
164965,48505
165093,158282
165106,182697
165160,82064
165284,214765
165293,48717
165383,37405
165396,88853
165398,88853
165418,33722
165478,279143
165528,48717
165599,198263
165648,48505
165669,131552
165684,233978
165705,34486
165708,131552
165716,17453
165827,173467
165874,199606
165898,34486
165899,17453
165918,48505
165924,161649
166034,61215
166053,233591
166067,279143
166097,242383
166129,61215
166130,139095
166215,77904
166333,147886
166360,174731
166373,146792
166396,61215
166402,289568
166408,268304
166413,274088
166456,17453
166480,199606
166480,67331
166485,18161
166489,158282
166506,199606
166507,131552
166521,173467
166553,17453
166577,88853
166589,65985
166602,198263
166717,173467
166719,201738
166720,244713
166750,17453
166785,88853
166820,8400
166856,158282
166860,82064
166870,242383
166879,61215
166949,48717
166967,224280
166980,182697
167020,88853
167037,35389
167124,161649
167135,33722
167190,147886
167197,133159
167205,61215
167251,17453
167293,88853
167301,123396
167392,61215
167412,158282
167432,207648
167474,33722
167484,133159
167488,173467
167529,192976
167560,158282
167588,133159
167761,131552
167808,61215
167883,35389
167977,199606
167994,17453
168071,256783
168092,34486
168111,207648
168130,19913
168132,172023
168134,84705
168147,18161
168153,172023
168221,82064
168241,242383
168291,266781
168311,274088
168324,33722
168377,158282
168430,173180
168471,48505
168472,131552
168512,33722
168524,51420
168550,48505
168588,274088
168690,131552
168703,34486
168761,279143
168802,33722
168809,187871
168841,189467
168844,61215
168862,48505
168866,98154
168931,82064
169049,214765
169051,201738
169059,22299
169079,17453
169113,48505
169199,235074
169201,268304
169308,48505
169312,33722
169320,266073
169329,88853
169351,88853
169511,259280
169522,268304
169534,61215
169538,274088
169538,201738
169549,231121
169550,142021
169556,293688
169586,274088
169619,158282
169699,219193
169738,61215
169778,19913
169877,173467
169922,161601
169982,259669
169992,48505
169995,173467
170129,61215
170140,142021
170151,159815
170163,88853
170174,48505
170187,251593
170226,61215
170233,82064
170238,73523
170271,174731
170272,131552
170303,201738
170324,17453
170386,279143
170473,173467
170480,146792
170482,287681
170489,279143
170516,131552
170538,162673
170548,158282
170569,133159
170647,61215
170652,131552
170662,48717
170687,61215
170755,182697
170773,196528
170814,199606
170818,33204
170843,9667
170867,88853
170899,76912
170906,158282
170918,33722
170937,266781
170955,61215
171006,33722
171034,199606
171044,131552
171051,65985
171082,12274
171123,214765
171182,172023
171197,131552
171245,35389
171306,19913
171308,61215
171333,61215
171335,61215
171353,139095
171374,35389
171395,17453
171583,274088
171654,199606
171671,256783
171687,61215
171700,174731
171721,75409
171727,82064
171731,73523
171751,123396
171782,224280
171803,208198
171821,214765
171851,162234
171948,61215
172048,131552
172057,77904
172065,33722
172082,294310
172318,172023
172387,287681
172431,201738
172440,61215
172480,214110
172566,34486
172599,208198
172639,142021
172804,287681
172805,9667
172855,131552
172887,65985
172918,162234
173007,142021
173038,61215
173038,18161
173089,268304
173139,199606
173166,150385
173257,19913
173268,242383
173304,61215
173315,281429
173336,105160
173397,124579
173445,61215
173451,105160
173521,35389
173539,174731
173672,209270
173678,271945
173762,162234
173762,48505
173840,61215
173858,224280
173928,213809
173947,259280
173971,242383
174020,71345
174056,172023
174126,266073
174132,61215
174142,173467
174194,35389
174203,48505
174229,131552
174306,131552
174336,173467
174357,201738
174387,146792
174395,88853
174429,279143
174450,61215
174472,201738
174494,181006
174544,173467
174580,79926
174595,274088
174678,19913
174694,294310
174704,189467
174706,81520
174730,172023
174909,88853
174923,176858
174941,88853
174944,88853
174959,88853
174989,279143
175101,67098
175119,88853
175139,101667
175171,207648
175176,17453
175222,199606
175263,155788
175432,214765
175507,88853
175548,131552
175564,48505
175570,131552
175589,133159
175610,172023
175666,293670
175695,158282
175704,131552
175742,274088
175765,17453
175782,207648
175824,48717
175890,176858
176026,279143
176033,34486
176040,17453
176041,33204
176059,173467
176075,256783
176122,105160
176178,75691
176217,274161
176232,162234
176256,199606
176273,146792
176286,176858
176303,61215
176353,176858
176403,139095
176448,287681
176449,173655
176486,34486
176556,201738
176584,77904
176608,17680
176628,212410
176690,61215
176691,214765
176711,293688
176742,131552
176746,162673
176756,35389
176760,147886
176827,34486
176838,81520
176838,279143
176904,62289
176916,159815
176927,147886
176937,34486
176969,158282
177100,173655
177101,198263
177102,268304
177102,75409
177104,34486
177140,82064
177165,18161
177190,61215
177204,18161
177255,48717
177316,138304
177336,242383
177417,176858
177429,73523
177468,259669
177480,33722
177497,67098
177554,268304
177563,17453
177597,145948
177646,105160
177672,34486
177680,133159
177737,33722
177789,161601
177794,274088
177835,228419
177876,199606
177905,162234
177912,158282
177912,139095
177955,145948
177956,62289
177998,158282
178017,34486
178026,61215
178067,99463
178130,176858
178162,61215
178179,88853
178201,73523
178236,176858
178260,214110
178288,88853
178311,198263
178327,207648
178368,173467
178465,61215
178502,30949
178527,216462
178622,79926
178626,213809
178642,155264
178706,61215
178715,176858
178717,35389
178721,133159
178726,214110
178739,244713
178745,201738
178772,172023
178784,131552
178823,99463
178829,9432
178836,112055
178850,48505
178869,61215
178940,199606
178981,48505
178985,61215
179094,242383
179192,244713
179237,51420
179295,34486
179319,146103
179322,131552
179402,158282
179429,88853
179475,33722
179523,84705
179591,73523
179617,215068
179626,99463
179626,30949
179644,173467
179677,201738
179723,75691
179852,287681
179878,77904
179881,34486
180012,109592
180064,199606
180073,45077
180164,198263
180204,17453
180254,75691
180266,274088
180275,162673
180330,201738
180333,3969
180386,73523
180472,131552
180475,34486
180496,88853
180502,67186
180565,213809
180580,268304
180643,61215
180699,274088
180711,162234
180731,71345
180767,9667
180768,61215
180783,133159
180801,67331
180867,88853
180943,266781
181008,34486
181091,82064
181213,61215
181245,163949
181265,34486
181272,214765
181353,88853
181357,173467
181407,61215
181448,34486
181479,192976
181490,146103
181509,34486
181573,251593
181573,266073
181608,176858
181617,91653
181707,133159
181731,88853
181750,268304
181842,131552
181924,61215
181987,88853
181990,33722
181992,61215
182007,61215
182044,61215
182128,146792
182152,201738
182181,19913
182219,274088
182242,181653
182319,34486
182592,51420
182638,274088
182695,214765
182710,88853
182736,155264
182742,158282
182824,233591
182828,131552
182828,173467
182873,88853
182888,131552
182893,131552
182965,88853
182967,268217
182979,199606
183047,173467
183087,172023
183126,214110
183161,131552
183165,131552
183183,88853
183256,274088
183325,228419
183345,158282
183374,182697
183389,34486
183405,274088
183431,61215
183432,271945
183440,176858
183479,146792
183489,199606
183519,131552
183546,34486
183570,99463
183571,173655
183582,158282
183603,274088
183696,259280
183705,199606
183705,281429
183715,61215
183748,34486
183776,274161
183776,173467
183803,17453
183859,17453
183899,173467
183908,17453
183950,158282
184026,274088
184046,147886
184211,35389
184225,142021
184260,103715
184300,73523
184361,199606
184363,61215
184364,279143
184367,211809
184374,207648
184430,289568
184481,35389
184490,9432
184536,131552
184539,88853
184588,61215
184615,176858
184634,88853
184646,201738
184678,242383
184716,177561
184747,172023
184753,61215
184831,67331
184835,61215
184839,173467
184846,61215
184874,131552
184881,131552
184888,274088
184889,67186
184993,61215
185034,61215
185037,173467
185044,289568
185061,61215
185072,158282
185074,155788
185158,199606
185232,61215
185246,214110
185277,73523
185336,176858
185352,211809
185365,61215
185385,81520
185389,17453
185391,131552
185426,113327
185439,199606
185577,75409
185588,61215
185622,243099
185661,271945
185693,67098
185717,172023
185797,150385
185819,198263
185825,274088
185826,163949
185943,214765
185974,173467
186004,198263
186105,61215
186137,294310
186186,182697
186241,62289
186278,199606
186319,206627
186324,116130
186325,48505
186328,219193
186341,213152
186377,48505
186390,214110
186418,61215
186437,215068
186468,99463
186495,61215
186499,158282
186515,158282
186546,37405
186562,75409
186592,142021
186592,281429
186596,88853
186599,172023
186614,127323
186655,274088
186706,84705
186736,218185
186868,48717
186872,274088
186904,48505
186947,190638
186949,214765
186992,48505
187013,61215
187032,150385
187055,91653
187057,75409
187071,33722
187142,266781
187155,17453
187190,131552
187219,48505
187234,34486
187252,189467
187277,33722
187318,61215
187328,274088
187334,172023
187353,34486
187383,61215
187480,131552
187564,17453
187584,123396
187598,199606
187618,274088
187643,61215
187659,67098
187697,208198
187728,88853
187791,17453
187851,88853
187957,161601
187975,138875
187983,17453
188064,287681
188116,158282
188116,173655
188135,242383
188168,79926
188171,34486
188201,34486
188237,79926
188252,19913
188252,218185
188260,224280
188270,34486
188285,199606
188291,274088
188296,131552
188316,274088
188345,88853
188382,253120
188481,199606
188502,90309
188515,61215
188559,9667
188633,235074
188660,212410
188691,73523
188707,34486
188769,158282
188772,176858
188826,61215
188861,9667
188901,279143
188901,105160
188903,201738
188907,139095
188918,131552
188974,75409
189009,98154
189021,256783
189055,139095
189220,173467
189248,67331
189287,61215
189305,33722
189316,98154
189358,173467
189397,271945
189568,233978
189588,242383
189674,51420
189674,233978
189824,172023
189866,172023
189918,176858
189977,224280
189993,88853
190042,61215
190065,101667
190089,146792
190145,285888
190214,34486
190224,34486
190305,48717
190316,173467
190326,133159
190344,34486
190354,65985
190363,88853
190375,208198
190484,278302
190487,158282
190499,161601
190529,199606
190583,17453
190672,242383
190703,124579
190706,34486
190735,9432
190769,48505
190878,62246
190960,34486
190993,48505
190994,274088
191001,219193
191015,199606
191016,158282
191112,61215
191206,173467
191217,82378
191236,268304
191259,48505
191267,8400
191278,230141
191330,172023
191335,61215
191339,61215
191466,18161
191484,61215
191540,77904
191584,274088
191589,131552
191594,35389
191709,146792
191709,48505
191712,133159
191714,48505
191737,158282
191826,48505
191917,158282
191924,17453
192010,82064
192078,131552
192097,161649
192115,173467
192142,131552
192291,230141
192298,61215
192307,33722
192375,88853
192442,266781
192459,242383
192488,158282
192502,17453
192517,274088
192580,17453
192589,67098
192604,79926
192622,198263
192664,281429
192686,205389
192727,294310
192752,61215
192855,208198
192864,22299
192881,101335
192888,287681
192891,266073
192926,199606
192979,268304
193016,287681
193041,287681
193121,17680
193145,274088
193228,33722
193238,51420
193273,88853
193322,173180
193371,173467
193426,9432
193512,279143
193538,198263
193556,34486
193563,131552
193567,34486
193567,17453
193587,84705
193624,33722
193656,48505
193692,131552
193704,199606
193752,214765
193803,133159
193850,34486
193887,212410
194142,121489
194195,201738
194216,131552
194282,293670
194285,9432
194287,67186
194308,82064
194350,199606
194404,131552
194420,61215
194465,81520
194481,62246
194505,31567
194509,176858
194554,268304
194555,176858
194665,173467
194685,109592
194692,78966
194774,176858
194823,278302
194851,71345
194885,61215
194897,219193
194936,293688
194950,176858
195089,174731
195126,99463
195144,268304
195161,65985
195176,176858
195187,131624
195190,163949
195420,224280
195429,274088
195432,61215
195628,61215
195635,158282
195635,242383
195645,19913
195646,199606
195649,131552
195656,61215
195680,176858
195711,206627
195803,147886
195821,61215
195934,198263
195950,281429
196004,242383
196009,34486
196017,61215
196055,189467
196056,274088
196068,149962
196069,198263
196069,61215
196078,9432
196100,110478
196258,82064
196269,155264
196304,79926
196393,61215
196393,228419
196495,9667
196513,82064
196521,173467
196548,34486
196566,213809
196601,158282
196611,208198
196679,61215
196694,155264
196720,186803
196755,88853
196790,274088
196807,161601
196809,173467
196816,294310
196832,201738
196840,181653
196930,105160
197015,173467
197065,75691
197095,218185
197177,17453
197214,131552
197237,155788
197305,172023
197322,201738
197358,99463
197361,131552
197384,131552
197403,163949
197465,242383
197475,173467
197481,172023
197486,33204
197489,199606
197510,206269
197524,88853
197560,48505
197571,174731
197597,34486
197603,131552
197705,131552
197721,35389
197785,259669
197792,199606
197831,123396
197891,172023
197898,207648
197915,142021
197950,158282
197960,19913
197960,133159
198053,176858
198061,73523
198072,30949
198166,158282
198182,158282
198199,208198
198272,48505
198338,174731
198351,34486
198407,162234
198473,139095
198541,88853
198556,146792
198573,274088
198576,172023
198711,173180
198733,82378
198745,231121
198754,73523
198755,205389
198774,161601
198775,79926
198835,131552
198837,33722
198851,289568
198865,65985
198870,139095
198871,224280
198913,212410
198935,287681
198940,79926
198974,61215
199007,287681
199015,116130
199036,61215
199044,75409
199141,61215
199173,206269
199179,88853
199219,214110
199235,35389
199257,82064
199280,133159
199347,48505
199352,279143
199465,131552
199504,19913
199543,285888
199546,33722
199553,82378
199571,109592
199593,82064
199623,61215
199628,11688
199682,158282
199731,189467
199740,81520
199776,207481
199793,51420
199819,259280
199971,33722
199984,180930
199998,34486
200037,65985
200134,162234
200151,173467
200159,33722
200234,287681
200252,88853
200301,242383
200303,131552
200357,199606
200385,176858
200411,212410
200414,242383
200492,61215
200515,201738
200537,279143
200589,35389
200612,173467
200720,224280
200732,173180
200747,61215
200841,266781
200885,47898
200907,61215
200907,230141
200976,48717
201071,131552
201071,266073
201075,233978
201151,287681
201224,146103
201226,33204
201257,88853
201291,173467
201295,34486
201301,253120
201384,147886
201402,19913
201450,35389
201467,274088
201530,274088
201534,61215
201545,61215
201581,98687
201658,18161
201668,158282
201786,81520
201800,8400
201886,198263
201889,192976
201933,61215
201956,287681
201956,150385
201986,67098
202020,244713
202023,19913
202090,48717
202093,75409
202140,9432
202157,61215
202167,110478
202194,138875
202228,158282
202238,88853
202291,251593
202307,88853
202344,33204
202361,34486
202361,233978
202408,88853
202424,155264
202449,239725
202459,61215
202463,61215
202506,274088
202509,224280
202510,208198
202531,274088
202569,224280
202580,61215
202642,198263
202661,289568
202669,214765
202685,48505
202735,12274
202737,208198
202792,31567
202831,9667
202862,73523
202926,201738
202964,33722
202991,61215
203074,274088
203085,211809
203157,19913
203175,268217
203182,162234
203186,174731
203214,266781
203227,30949
203255,199606
203439,214765
203451,181653
203486,158282
203501,88853
203520,62246
203527,34486
203583,131552
203604,230141
203625,131552
203665,282464
203668,48505
203675,172023
203676,35389
203687,33722
203752,9432
203758,158282
203759,176858
203771,242383
203778,199606
203828,88853
203890,81520
203895,77904
203905,8400
203959,173180
203970,34486
203972,189467
203981,82064
203984,133159
204142,61215
204185,243099
204195,162234
204230,199606
204267,19913
204342,61215
204402,79926
204404,147886
204465,18161
204514,19913
204540,34486
204660,214765
204700,35389
204735,200632
103629,158282
103707,182697
103773,101667
103783,131552
103806,158282
103825,149962
103838,211809
103862,155264
103937,274088
103960,293670
104027,61215
104038,242383
104045,214765
104079,293670
104131,285888
104162,88853
104218,131552
104306,199606
104337,228419
104424,214765
104437,88853
104467,224280
104551,147886
104570,82064
104653,242383
104668,158282
104676,207648
104699,218185
104713,75691
104892,48717
104968,172023
104970,88853
105015,35389
105035,61215
105071,139095
105074,75691
105090,253120
105097,61215
105120,279143
105128,244713
105155,131552
105161,136406
105164,139095
105166,17453
105174,88853
105190,271945
105197,98856
105224,274088
105256,67098
105270,61215
105341,88853
105351,131552
105448,176858
105491,61215
105614,82064
105643,48505
105758,99463
105816,274088
105879,17453
105942,67331
105947,79926
106032,274088
106117,274088
106127,35389
106296,48505
106307,105160
106313,274161
106323,35389
106345,131552
106390,48505
106430,173655
106439,48505
106451,176858
106470,172023
106492,266781
106498,199606
106527,61215
106554,274088
106585,3969
106625,274088
106636,228419
106640,33722
106714,35389
106726,198263
106739,173655
106740,274088
106741,219193
106763,199606
106766,189467
106787,34486
106794,199606
106797,61215
106835,48505
106846,173467
106953,271945
107024,61215
107062,61215
107073,162234
107188,19913
107212,147886
107251,48505
107264,287681
107346,224280
107352,198263
107375,242383
107473,201738
107476,82064
107494,146103
107513,172023
107565,61215
107609,201738
107639,266781
107721,35389
107759,131552
107922,19913
107972,142021
107982,131552
108030,61215
108032,201738
108128,198263
108140,176858
108143,176858
108237,268304
108254,33722
108284,172023
108330,131552
108360,219193
108393,293670
108427,34486
108440,155264
108530,287681
108554,173467
108565,182697
108583,82064
108609,48505
108656,48505
108690,131552
108712,186803
108723,123396
108724,131552
108733,266781
108792,118720
108811,189467
108924,35389
108928,82064
108933,287681
108980,67186
109063,173467
109076,142021
109111,118720
109121,131552
109131,9667
109180,51420
109216,131552
109247,198263
109276,199606
109286,274088
109316,103715
109338,131552
109370,173467
109393,61215
109437,174731
109456,109592
109482,17453
109504,61215
109508,173180
109542,201738
109544,281429
109549,161601
109833,88853
109862,294310
109916,47898
109916,127864
109918,199606
109922,199606
109984,199606
110001,133159
110046,61215
110058,199606
110061,199606
110063,61215
110082,219193
110097,81520
110104,8400
110165,123396
110176,242383
110190,274088
110219,173467
110226,75409
110285,279143
110392,242383
110521,274088
110625,172023
110648,48717
110764,88853
110767,212410
110813,172023
110845,98154
110999,61215
111012,163949
111097,126500
111097,142021
111127,77904
111189,244713
111200,214765
111229,73523
111242,224280
111317,9667
111320,199606
111349,214110
111352,33722
111528,198263
111530,251593
111568,126500
111584,199606
111625,149962
111650,88853
111691,131552
111724,224280
111734,48717
111740,199606
111760,131552
111767,34486
111808,51420
111818,61215
111825,61215
111844,61215
111854,8400
111868,61215
111923,173467
111958,31567
112024,67186
112025,274088
112029,12274
112117,82064
112141,205389
112192,162234
112221,158282
112251,17453
112257,62289
112262,99463
112271,199606
112293,131552
112315,35389
112383,17453
112497,34486
112544,224280
112587,12274
112597,199606
112615,154024
112684,146792
112752,199606
112760,158282
112823,274088
112837,199606
112857,279143
112993,172023
113135,158282
113143,61215
113149,30949
113180,146792
113187,199606
113199,266781
113234,173180
113253,61215
113356,61215
113410,33722
113437,33722
113497,82064
113554,207481
113558,173467
113572,224280
113598,158282
113600,12274
113633,145948
113644,61215
113755,218185
113755,243099
113767,75691
113860,105160
113860,289568
113910,98154
114046,282464
114053,8400
114054,199606
114070,62246
114079,212410
114161,62246
114297,67098
114338,142021
114339,82064
114444,82064
114537,139095
114614,33722
114625,161649
114639,173467
114656,173467
114656,196528
114670,138875
114681,162234
114707,67331
114754,67098
114787,172023
114871,67098
114913,198263
114950,266781
114982,242383
114988,201738
114995,233978
115015,110478
115110,199606
115123,147886
115126,174731
115153,247539
115166,131552
115183,61215
115260,61215
115267,173655
115324,133159
115364,274088
115471,79926
115473,34486
115489,73523
115492,31104
115532,133159
115550,163949
115570,146103
115589,88853
115636,279143
115678,35389
115783,219193
115828,35389
115852,131552
115866,84705
115887,158282
115892,17453
116060,18161
116073,162234
116145,9667
116208,34486
116220,131552
116231,172023
116291,214765
116326,3969
116335,199606
116347,88853
116361,91653
116426,207648
116466,19913
116498,214765
116536,146792
116607,196528
116615,9432
116639,17453
116639,67098
116646,61215
116718,17453
116768,40467
116818,51420
116840,51420
116857,8400
116898,110478
116899,208198
116952,172023
117011,34486
117017,173467
117112,131552
117113,61215
117124,233978
117145,17453
117213,82064
117217,186413
117360,34486
117580,35389
117581,67098
117605,268304
117643,158282
117704,176858
117719,158282
117721,242383
117821,138304
117836,235074
117924,81520
117932,293670
117961,61215
117968,173467
117985,34486
117986,34486
118026,17453
118026,274088
118053,103715
118064,18161
118131,33722
118244,176858
118347,242383
118420,259669
118424,109592
118445,73523
118447,19913
118453,33722
118454,172023
118458,61215
118545,51420
118594,158282
118600,131552
118630,61215
118693,34486
118733,33722
118741,131552
118741,268304
118799,105160
118818,189467
118839,139095
118857,131552
118911,110478
118952,131552
118969,230141
119002,142021
119041,230141
119050,146792
119067,173467
119085,131552
119087,9667
119119,176858
119196,278302
119303,196528
119320,61215
119475,268304
119496,281429
119510,48505
119524,61215
119537,17453
119547,131552
119587,35389
119616,17453
119665,17453
119671,61215
119818,174731
119838,274088
119848,61215
119867,73523
119879,88853
119892,158282
119923,48505
119926,266781
119944,82064
119961,158282
119990,173467
120053,82064
120097,268304
120165,79926
120165,67331
120167,172023
120210,176858
120241,3969
120265,158282
120437,274088
120452,173467
120497,214836
120537,33722
120613,279143
120620,12274
120664,158282
120679,18161
120805,84705
120809,158282
120866,173467
120903,173467
120906,201738
120907,61215
120917,158282
120940,131552
120951,259669
120955,208198
120976,173655
121055,61215
121150,155264
121202,158282
121202,61215
121228,173655
121241,172023
121249,78966
121276,99463
121307,34486
121325,61215
121369,31567
121507,65985
121507,88853
121650,34486
121651,211809
121673,79926
121675,61215
121744,214110
121833,33722
121866,61215
121912,123396
121937,61215
121951,177561
121967,75409
121979,279143
121984,278302
121997,268304
122009,34486
122062,176858
122064,228419
122066,279143
122092,61215
122160,17453
122181,82064
122232,155264
122320,75691
122321,279143
122432,67098
122476,34486
122476,99463
122486,207648
122589,61215
122839,88853
122860,268304
122862,131552
122938,61215
122961,35389
122963,293670
122971,196528
122994,131552
123061,289568
123098,242383
123142,71345
123157,84705
123164,35389
123198,139095
123209,158282
123262,274088
123331,61215
123337,61215
123337,199606
123343,82064
123370,259669
123438,131552
123451,88853
123523,231121
123525,274088
123565,34486
123565,35389
123570,147886
123663,149962
123708,9667
123727,131552
123782,148278
123799,9667
123858,182697
123892,61215
123903,34486
123905,34486
124017,216462
124041,8400
124078,224280
124109,158282
124118,62246
124122,48505
124145,176858
124156,35389
124159,199606
124244,176858
124284,33722
124325,201738
124326,110478
124359,88853
124369,279143
124473,198263
124501,196528
124565,109592
124569,9432
124599,91653
124612,33722
124615,33722
124617,176858
124649,61215
124742,75409
124809,173467
124839,170545
124891,88853
124899,214110
124940,41048
124975,82378
124997,174731
125002,9432
125021,201738
125040,33204
125072,33204
125086,61215
125119,279143
125146,224280
125172,61215
125223,214836
125240,199606
125279,219193
125340,48505
125355,242383
125358,61215
125399,219193
125433,67098
125438,176858
125489,279143
125529,79926
125596,214765
125621,61215
125656,233978
125711,176858
125735,51420
125751,48505
125804,199606
125848,62246
125876,99463
125905,242383
125939,131552
125958,61215
125984,242383
126036,224280
126059,61215
126103,61215
126118,228419
126123,224280
126155,233978
126194,109592
126239,62246
126309,88853
126326,242383
126333,176858
126422,131552
126538,61215
126538,34486
126560,65985
126574,172023
126602,199606
126647,37405
126655,131552
126672,18161
126714,224280
126737,274088
126739,158282
126745,51420
126762,61215
126800,192976
126842,61215
126863,201738
126867,274088
126909,75409
126950,176858
126980,190638
127007,211809
127010,33722
127042,139095
127056,88853
127209,3969
127270,113360
127297,242383
127308,91653
127338,18161
127409,35389
127417,34486
127427,75409
127431,176858
127444,201738
127486,242383
127535,30949
127585,131552
127614,61215
127702,142021
127791,131552
127826,158282
127840,30949
127840,181006
127845,279143
127923,268304
127970,287681
128006,142021
128029,67331
128088,11688
128118,109592
128122,18161
128135,88853
128160,243099
128238,176858
128302,88853
128323,230141
128323,88853
128399,67098
128444,48505
128479,33722
128527,48505
128569,274088
128576,17453
128579,131552
128584,285888
128632,131552
128641,208198
128659,224280
128666,19913
128667,61215
128707,176858
128739,131552
128801,17453
128976,293670
129000,214765
129013,61215
129018,17453
129048,34486
129085,88853
129156,274088
129160,199606
129322,8400
129398,88853
129516,287681
129548,9432
129568,198263
129615,61215
129692,196528
129693,274161
129708,176858
129735,274088
129799,199606
129843,34486
129900,35389
129909,274088
129932,244713
129946,19913
129949,48505
130092,173467
130108,158282
130115,61215
130178,17453
130279,274088
130317,271945
130322,131552
130333,77904
130434,274088
130446,173467
130455,199606
130466,33722
130470,131552
130480,199606
130505,186413
130510,173655
130523,61215
130559,172023
130618,17453
130636,146792
130647,154024
130672,268304
130750,131552
130756,88853
130770,61215
130774,48505
130788,173467
130865,214110
131027,61215
131075,289568
131095,75409
131124,199606
131129,287681
131156,139095
131241,146792
131251,33204
131288,48505
131314,48505
131335,279143
131350,47898
131431,34486
131489,73523
131512,158282
131516,61215
131544,33722
131566,287681
131584,35389
131673,131552
131840,109592
131861,131552
131867,35389
131893,199606
131913,30949
131935,61215
131944,173655
131966,279143
131988,274088
132099,146792
132111,61215
132165,17453
132165,30949
132189,61215
132248,198263
132395,274088
132466,161601
132542,208198
132569,173467
132666,293688
132690,142021
132698,19913
132819,81520
132883,115700
132931,61215
132934,27110
132949,198263
132963,61215
133108,266073
133122,33722
133209,214110
133230,239725
133268,259280
133317,173467
133324,242383
133372,181006
133392,199606
133473,150385
133478,274088
133634,48505
133662,274161
133701,48717
133708,173467
133730,131552
133780,215068
133783,33722
133796,159815
133856,173467
133889,198263
133965,61215
133979,173655
134024,34486
134221,35389
134236,218185
134307,155264
134380,218185
134392,48505
134469,274161
134493,30949
134549,34486
134626,287681
134657,211809
134670,216462
134738,172023
134791,33722
134877,146792
134889,82064
134898,103715
134904,131552
134923,51420
134975,51420
135014,82064
135036,199606
135052,214110
135057,61215
135088,196528
135117,65985
135131,176858
135173,173467
135228,198263
135321,274161
135384,274088
135467,201738
135478,198263
135510,242383
135723,18161
135754,61215
135776,75409
135862,88853
136024,33722
136040,35389
136054,228419
136061,123396
136105,131552
136141,224280
136264,67098
136271,146103
136299,162234
136312,214110
136326,181006
136329,279143
136345,173655
136347,109592
136413,33722
136489,82378
136496,34486
136564,67331
136614,88853
136643,189467
136646,228419
136802,61215
136816,62289
136864,208198
136928,173467
136968,174731
137007,176858
137024,176858
137024,73523
137034,34486
137057,48717
137106,173655
137154,176858
137157,131552
137289,37405
137370,133159
137418,61215
137464,176858
137491,131552
137508,176858
137682,78966
137704,172023
137729,33722
137744,99463
137820,88853
137943,61215
138101,88853
138161,136406
138336,150385
138367,48505
138379,251593
138384,181006
138391,35389
138421,172023
138427,62246
138527,279143
138559,17453
138657,266306
138677,48505
138687,35389
138738,61215
138756,158282
138756,173655
138863,131552
138920,173467
138951,159815
138969,88853
139052,158282
139162,30949
139176,18161
139220,51420
139229,51420
139304,99463
139349,163949
139361,158282
139397,201738
139402,242383
139420,37405
139425,233978
139435,172023
139473,172023
139576,176858
139595,131552
139683,9432
139697,181006
139697,67331
139768,99415
139768,196528
139842,61215
139924,199606
139972,181006
140111,48505
140307,88853
140353,173655
140367,48717
140416,61215
140459,61215
140564,71345
140808,214836
140834,61215
140879,48505
140933,61215
140950,282464
141089,62246
141135,3969
141208,61215
141238,88853
141310,33722
141452,211809
141466,233978
141560,17453
141638,47898
141673,133159
141707,48505
141734,61215
141742,158282
141842,274088
141946,33722
142003,173655
142008,126500
142053,208198
142171,173467
142198,34486
142202,173655
142253,173655
142308,215068
142317,34486
142445,219193
142508,48505
142577,61215
142638,279143
142692,158282
142715,61215
142843,274088
142901,73523
142954,61215
142987,219193
142997,30949
143109,242383
143184,33722
143189,149962
143193,242383
143211,149962
143211,176858
143235,61215
108733,172023
109024,163949
111213,199606
111725,201738
111921,131552
112797,214765
113397,61215
114048,131552
114092,131552
114328,99463
114806,216462
116207,147886
116904,88853
116961,199606
118389,75409
118467,173467
118569,35389
119036,61215
119564,199606
120193,155264
120943,116130
122233,131552
122319,99463
123095,155788
123851,88853
124106,82378
125162,274088
125395,35389
125500,105160
125988,142021
126380,287681
126698,35389
128774,274088
128967,172023
129524,88853
129961,81520
129983,61215
130161,274088
130193,34486
130254,131552
130351,219193
130357,61215
130377,177561
130560,18161
130625,242383
131107,182697
131324,61215
131604,19913
131858,198263
131891,158282
131930,33204
132717,199606
133310,17680
133494,173467
133603,173467
133627,181653
133886,61215
134007,131552
134616,242383
134658,17453
134734,61215
135005,51420
135603,224280
135708,208198
136054,268304
136297,34486
136634,34486
137029,71345
137225,33722
137351,71345
137792,158282
138163,274088
138164,88853
138410,131552
139045,33722
139122,158282
139275,88853
139390,35389
139461,34486
